algorithm,num_episodes,num_labels,num_neighbors,random_seed_index,target_color,trial,changes,random_seed,target_label,target_label_episode,target_label_index,color_sequence_type,_hostname,_pwd,_username,_start_time,_end_time,algorithm,changes,color_sequence_type,num_episodes,num_labels,num_neighbors,random_seed,random_seed_index,target_color,target_label,target_label_episode,target_label_index,trial
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.579850,2017-07-21 21:48:40.579883,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.599024,2017-07-21 21:48:40.599056,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.606298,2017-07-21 21:48:40.606329,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.620787,2017-07-21 21:48:40.620818,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.624327,2017-07-21 21:48:40.624359,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.644598,2017-07-21 21:48:40.644631,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.650949,2017-07-21 21:48:40.650981,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.662257,2017-07-21 21:48:40.662288,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.680259,2017-07-21 21:48:40.680290,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.699169,2017-07-21 21:48:40.699200,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.707201,2017-07-21 21:48:40.707220,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.710731,2017-07-21 21:48:40.710750,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.715090,2017-07-21 21:48:40.715108,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.729585,2017-07-21 21:48:40.729603,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.737136,2017-07-21 21:48:40.737165,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.745886,2017-07-21 21:48:40.745918,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.749065,2017-07-21 21:48:40.749096,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.770293,2017-07-21 21:48:40.770324,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.778096,2017-07-21 21:48:40.778127,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.788570,2017-07-21 21:48:40.788604,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.814746,2017-07-21 21:48:40.814779,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.830435,2017-07-21 21:48:40.830467,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.839608,2017-07-21 21:48:40.839639,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.863737,2017-07-21 21:48:40.863768,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.874335,2017-07-21 21:48:40.874367,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.880158,2017-07-21 21:48:40.880190,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.883424,2017-07-21 21:48:40.883457,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.896428,2017-07-21 21:48:40.896447,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.915131,2017-07-21 21:48:40.915152,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.923701,2017-07-21 21:48:40.923731,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.935800,2017-07-21 21:48:40.935833,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.960104,2017-07-21 21:48:40.960136,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:40.964654,2017-07-21 21:48:40.964686,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.007220,2017-07-21 21:48:41.007251,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.027867,2017-07-21 21:48:41.027900,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.038012,2017-07-21 21:48:41.038045,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.043186,2017-07-21 21:48:41.043218,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.056843,2017-07-21 21:48:41.056874,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.089040,2017-07-21 21:48:41.089059,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.101093,2017-07-21 21:48:41.101115,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.130264,2017-07-21 21:48:41.130288,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.142962,2017-07-21 21:48:41.142990,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.152337,2017-07-21 21:48:41.152368,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.167391,2017-07-21 21:48:41.167422,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.202251,2017-07-21 21:48:41.202283,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.220836,2017-07-21 21:48:41.220855,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.227048,2017-07-21 21:48:41.227073,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.267587,2017-07-21 21:48:41.267605,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.324420,2017-07-21 21:48:41.324442,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.330772,2017-07-21 21:48:41.330803,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.338855,2017-07-21 21:48:41.338888,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.343665,2017-07-21 21:48:41.343698,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.360777,2017-07-21 21:48:41.360808,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.373686,2017-07-21 21:48:41.373705,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.382512,2017-07-21 21:48:41.382544,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.387735,2017-07-21 21:48:41.387764,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.391662,2017-07-21 21:48:41.391690,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.408786,2017-07-21 21:48:41.408821,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.426555,2017-07-21 21:48:41.426589,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.444552,2017-07-21 21:48:41.444575,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.453552,2017-07-21 21:48:41.453577,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.478315,2017-07-21 21:48:41.478339,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.491238,2017-07-21 21:48:41.491267,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.503802,2017-07-21 21:48:41.503833,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.520865,2017-07-21 21:48:41.520884,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.539583,2017-07-21 21:48:41.539609,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.547709,2017-07-21 21:48:41.547741,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.569323,2017-07-21 21:48:41.569353,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.596280,2017-07-21 21:48:41.596298,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.605617,2017-07-21 21:48:41.605636,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.610023,2017-07-21 21:48:41.610049,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.613400,2017-07-21 21:48:41.613427,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.620926,2017-07-21 21:48:41.620956,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.627454,2017-07-21 21:48:41.627485,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.631907,2017-07-21 21:48:41.631939,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.635412,2017-07-21 21:48:41.635445,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.639699,2017-07-21 21:48:41.639732,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.646650,2017-07-21 21:48:41.646681,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.654301,2017-07-21 21:48:41.654332,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.659169,2017-07-21 21:48:41.659201,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.663251,2017-07-21 21:48:41.663283,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.667481,2017-07-21 21:48:41.667514,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.722968,2017-07-21 21:48:41.723000,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.756220,2017-07-21 21:48:41.756238,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.771232,2017-07-21 21:48:41.771265,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.798293,2017-07-21 21:48:41.798326,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.806698,2017-07-21 21:48:41.806731,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.837772,2017-07-21 21:48:41.837803,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.859335,2017-07-21 21:48:41.859366,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.881058,2017-07-21 21:48:41.881091,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.898641,2017-07-21 21:48:41.898675,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.906517,2017-07-21 21:48:41.906571,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.912595,2017-07-21 21:48:41.912626,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.919086,2017-07-21 21:48:41.919117,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.939100,2017-07-21 21:48:41.939133,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.956829,2017-07-21 21:48:41.956861,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.974152,2017-07-21 21:48:41.974183,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:41.991342,2017-07-21 21:48:41.991372,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.017122,2017-07-21 21:48:42.017137,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.029260,2017-07-21 21:48:42.029277,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.039271,2017-07-21 21:48:42.039289,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.046050,2017-07-21 21:48:42.046076,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.054930,2017-07-21 21:48:42.054962,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.064282,2017-07-21 21:48:42.064314,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.071945,2017-07-21 21:48:42.071976,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.074948,2017-07-21 21:48:42.074977,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.080091,2017-07-21 21:48:42.080124,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.085488,2017-07-21 21:48:42.085517,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.091371,2017-07-21 21:48:42.091398,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.094801,2017-07-21 21:48:42.094827,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.097832,2017-07-21 21:48:42.097858,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.101639,2017-07-21 21:48:42.101670,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.107636,2017-07-21 21:48:42.107664,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.118024,2017-07-21 21:48:42.118053,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.173014,2017-07-21 21:48:42.173031,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.175529,2017-07-21 21:48:42.175547,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.178055,2017-07-21 21:48:42.178071,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.181427,2017-07-21 21:48:42.181444,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.200319,2017-07-21 21:48:42.200340,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.215038,2017-07-21 21:48:42.215064,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.225624,2017-07-21 21:48:42.225651,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.253890,2017-07-21 21:48:42.253923,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.268216,2017-07-21 21:48:42.268233,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.281503,2017-07-21 21:48:42.281521,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.284154,2017-07-21 21:48:42.284170,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.287643,2017-07-21 21:48:42.287670,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.290500,2017-07-21 21:48:42.290527,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.295259,2017-07-21 21:48:42.295283,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.300929,2017-07-21 21:48:42.300957,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.303596,2017-07-21 21:48:42.303626,,,,,,,,,,,,,
,,,,,,,,,,,,,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 21:48:42.306662,2017-07-21 21:48:42.306689,,,,,,,,,,,,,
