algorithm,num_episodes,num_labels,random_seed_index,target_color,random_seed,target_color_hex,color_sequence_type,num_neighbors,_hostname,_pwd,_username,_start_time,_end_time,answer,num_fallbacks,runtime,total_episodes
brute-force,10000,50,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:36:03.388332,2017-06-23 22:36:13.138779,#F71F7A,0,4.439675331115723,10000
exact-heuristic,10000,50,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:36:13.140753,2017-06-23 22:36:18.562746,#F71F7A,0,0.09203743934631348,204
brute-force,10000,50,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:36:18.564713,2017-06-23 22:36:28.450340,#C1B547,0,4.467551946640015,10000
exact-heuristic,10000,50,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:36:28.452324,2017-06-23 22:36:33.956924,#C1B547,0,0.07139444351196289,155
brute-force,10000,100,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:36:34.045966,2017-06-23 22:36:44.370676,#D5668E,0,4.567962646484375,10000
exact-heuristic,10000,100,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:36:44.372761,2017-06-23 22:36:50.204959,#D5668E,0,0.03641319274902344,81
brute-force,10000,100,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:36:50.206887,2017-06-23 22:37:00.532818,#79B62E,0,4.595428228378296,10000
exact-heuristic,10000,100,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:37:00.546679,2017-06-23 22:37:06.345816,#79B62E,0,0.03176426887512207,70
brute-force,10000,100,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:37:06.347874,2017-06-23 22:37:16.491273,#07F9B1,0,4.438895225524902,10000
exact-heuristic,10000,100,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:37:16.493925,2017-06-23 22:37:22.114431,#07F9B1,0,0.019913434982299805,45
brute-force,10000,100,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:37:22.116467,2017-06-23 22:37:32.101082,#F71F7A,0,4.384103059768677,10000
exact-heuristic,10000,100,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:37:32.103126,2017-06-23 22:37:37.761936,#F71F7A,0,0.049691200256347656,112
brute-force,10000,100,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:37:37.763851,2017-06-23 22:37:47.801960,#C1B547,0,4.395328521728516,10000
exact-heuristic,10000,100,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:37:47.803903,2017-06-23 22:37:53.483119,#C1B547,0,0.030170679092407227,68
brute-force,10000,200,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:37:53.485137,2017-06-23 22:38:04.328039,#D5668E,0,4.480885744094849,10000
exact-heuristic,10000,200,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:38:04.330201,2017-06-23 22:38:10.741553,#C9798D,0,0.020075082778930664,45
brute-force,10000,200,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:38:10.743411,2017-06-23 22:38:21.523876,#79B62E,0,4.37447452545166,10000
exact-heuristic,10000,200,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:38:21.526105,2017-06-23 22:38:27.931739,#79B62E,0,0.016162395477294922,36
brute-force,10000,200,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:38:27.933775,2017-06-23 22:38:38.695161,#07F9B1,0,4.366734504699707,10000
exact-heuristic,10000,200,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:38:38.697209,2017-06-23 22:38:45.075355,#07F9B1,0,0.018942832946777344,43
brute-force,10000,200,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:38:45.077345,2017-06-23 22:38:55.817771,#F71F7A,0,4.35782265663147,10000
exact-heuristic,10000,200,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:38:55.819881,2017-06-23 22:39:02.215357,#F71F7A,0,0.03511452674865723,79
brute-force,10000,200,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:39:02.217346,2017-06-23 22:39:13.011042,#C1B547,0,4.450296878814697,10000
exact-heuristic,10000,200,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:39:13.013105,2017-06-23 22:39:19.347554,#C1B547,0,0.003907203674316406,8
brute-force,100000,10,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:39:19.349458,2017-06-23 22:40:56.073982,#CD678E,0,47.15935492515564,100000
exact-heuristic,100000,10,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:40:56.076043,2017-06-23 22:41:53.655911,#CD678E,0,6.374676465988159,11883
brute-force,100000,10,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:41:53.658836,2017-06-23 22:43:32.301853,#77B22E,0,47.77553606033325,100000
exact-heuristic,100000,10,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:43:32.304079,2017-06-23 22:44:27.439780,#77B22E,0,4.737732887268066,10224
brute-force,100000,10,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:44:27.442211,2017-06-23 22:46:05.469485,#09FEA1,0,46.59815812110901,100000
exact-heuristic,100000,10,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:46:05.471973,2017-06-23 22:46:58.556729,#09FEA1,0,3.1266610622406006,6994
brute-force,100000,10,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:46:58.559379,2017-06-23 22:48:36.609686,#F61577,0,46.336206674575806,100000
exact-heuristic,100000,10,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:48:36.612005,2017-06-23 22:49:30.506041,#F61577,0,2.5568037033081055,5520
brute-force,100000,10,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:49:30.508727,2017-06-23 22:51:09.164057,#BCAF49,0,47.184234380722046,100000
exact-heuristic,100000,10,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:51:09.166130,2017-06-23 22:52:04.181748,#BBB048,0,4.74189567565918,10224
brute-force,100000,20,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:52:04.184251,2017-06-23 22:53:42.867545,#CD678E,0,47.10181641578674,100000
exact-heuristic,100000,20,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:53:42.869791,2017-06-23 22:54:36.095946,#CD678E,0,2.1110808849334717,4598
brute-force,100000,20,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:54:36.098252,2017-06-23 22:56:12.198360,#77B22E,0,46.061386823654175,100000
exact-heuristic,100000,20,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:56:12.200690,2017-06-23 22:57:05.395329,#77B22E,0,1.9517512321472168,4243
brute-force,100000,20,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:57:05.397919,2017-06-23 22:58:43.420134,#09FEA1,0,46.598342180252075,100000
exact-heuristic,100000,20,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:58:43.422419,2017-06-23 22:59:36.181622,#09FEA1,0,0.8248031139373779,1820
brute-force,100000,20,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:59:36.193112,2017-06-23 23:01:14.621382,#F61577,0,46.47660994529724,100000
exact-heuristic,100000,20,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:01:14.623687,2017-06-23 23:02:09.953994,#F61577,0,2.90590500831604,4827
brute-force,100000,20,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:02:09.956501,2017-06-23 23:03:48.764328,#BCAF49,0,47.573275327682495,100000
exact-heuristic,100000,20,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:03:48.767041,2017-06-23 23:04:44.511624,#BCAF49,0,2.959655523300171,6231
brute-force,100000,50,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:04:44.612948,2017-06-23 23:06:26.511782,#CD678E,0,47.06702446937561,100000
exact-heuristic,100000,50,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:06:26.513999,2017-06-23 23:07:21.215767,#CD678E,0,0.7314777374267578,1617
brute-force,100000,50,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:07:21.218252,2017-06-23 23:09:01.372753,#77B22E,0,45.99475646018982,100000
exact-heuristic,100000,50,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:09:01.374900,2017-06-23 23:09:56.243966,#77B22E,0,0.6631600856781006,1463
brute-force,100000,50,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:09:56.246314,2017-06-23 23:11:37.202399,#09FEA1,0,47.15180516242981,100000
exact-heuristic,100000,50,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:11:37.204754,2017-06-23 23:12:31.347648,#09FEA1,0,0.5216183662414551,1206
brute-force,100000,50,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:12:31.350334,2017-06-23 23:14:12.530297,#F61577,0,46.999024391174316,100000
exact-heuristic,100000,50,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:14:12.548261,2017-06-23 23:15:07.347276,#F61577,0,0.9431173801422119,2071
brute-force,100000,50,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:15:07.349763,2017-06-23 23:16:47.543709,#BCAF49,0,46.30086374282837,100000
exact-heuristic,100000,50,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:16:47.546275,2017-06-23 23:17:41.533942,#BCAF49,0,0.611515998840332,1390
brute-force,100000,100,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:17:41.536414,2017-06-23 23:19:24.073066,#CD678E,0,46.34312343597412,100000
exact-heuristic,100000,100,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:19:24.075427,2017-06-23 23:20:20.321834,#CD678E,0,1.1671833992004395,751
brute-force,100000,100,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:20:20.324260,2017-06-23 23:22:02.478344,#77B22E,0,46.34795546531677,100000
exact-heuristic,100000,100,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:22:02.480574,2017-06-23 23:22:59.072670,#77B22E,0,0.24522662162780762,563
brute-force,100000,100,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:22:59.074782,2017-06-23 23:24:38.220618,#09FEA1,0,43.52689170837402,100000
exact-heuristic,100000,100,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:24:38.235433,2017-06-23 23:25:34.302667,#09FEA1,0,0.23938798904418945,566
brute-force,100000,100,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:25:34.305045,2017-06-23 23:27:13.929891,#F61577,0,44.57084321975708,100000
exact-heuristic,100000,100,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:27:13.932107,2017-06-23 23:28:10.041089,#F61577,0,0.4219808578491211,994
brute-force,100000,100,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:28:10.043282,2017-06-23 23:29:49.153431,#BCAF49,0,43.63493776321411,100000
exact-heuristic,100000,100,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:29:49.155738,2017-06-23 23:30:44.537999,#BBB145,0,0.25814056396484375,611
brute-force,100000,200,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:30:44.540676,2017-06-23 23:32:31.808230,#CD678E,0,44.50292468070984,100000
exact-heuristic,100000,200,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:32:31.810617,2017-06-23 23:33:34.598540,#CC6B89,0,0.20223689079284668,465
brute-force,100000,200,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:33:34.601070,2017-06-23 23:35:22.828468,#77B22E,0,45.853808879852295,100000
exact-heuristic,100000,200,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:35:22.830809,2017-06-23 23:36:24.893067,#77B22E,0,0.14738225936889648,339
brute-force,100000,200,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:36:24.895848,2017-06-23 23:38:19.475388,#09FEA1,0,47.71438813209534,100000
exact-heuristic,100000,200,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:38:19.477604,2017-06-23 23:39:25.519074,#09FEA1,0,0.2391672134399414,539
brute-force,100000,200,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:39:25.521248,2017-06-23 23:41:18.554545,#F61577,0,47.249149799346924,100000
exact-heuristic,100000,200,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:41:18.557087,2017-06-23 23:42:26.207941,#F61577,0,0.3291738033294678,719
brute-force,100000,200,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:42:26.210300,2017-06-23 23:44:20.194493,#BCAF49,0,46.119041204452515,100000
exact-heuristic,100000,200,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:44:20.196858,2017-06-23 23:45:24.057008,#C1B547,0,0.05052375793457031,117
brute-force,1000,10,4,#CD6D8F,0.7395189593396991,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:13.177221,2017-06-23 22:32:14.037186,#D16C85,0,0.39562153816223145,1000
exact-heuristic,1000,10,4,#CD6D8F,0.7395189593396991,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:14.041041,2017-06-23 22:32:14.532987,#D16C85,0,0.04995441436767578,120
brute-force,1000,10,4,#74B32E,0.7395189593396991,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:14.534895,2017-06-23 22:32:15.394393,#78B82E,0,0.3946223258972168,1000
exact-heuristic,1000,10,4,#74B32E,0.7395189593396991,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:15.396318,2017-06-23 22:32:15.880375,#78B82E,0,0.042055368423461914,101
brute-force,1000,10,4,#06FDA3,0.7395189593396991,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:15.882337,2017-06-23 22:32:16.735512,#03F99D,0,0.38746190071105957,1000
exact-heuristic,1000,10,4,#06FDA3,0.7395189593396991,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:16.737308,2017-06-23 22:32:17.215243,#03F99D,0,0.030112266540527344,71
brute-force,1000,10,4,#F71976,0.7395189593396991,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:17.217196,2017-06-23 22:32:18.073031,#F5155F,0,0.39047908782958984,1000
exact-heuristic,1000,10,4,#F71976,0.7395189593396991,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:18.074842,2017-06-23 22:32:18.541284,#F5155F,0,0.020165681838989258,49
brute-force,1000,10,4,#BCB249,0.7395189593396991,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:18.543144,2017-06-23 22:32:19.404312,#ADB241,0,0.3943629264831543,1000
exact-heuristic,1000,10,4,#BCB249,0.7395189593396991,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:19.406129,2017-06-23 22:32:19.896258,#ADB241,0,0.042543888092041016,101
brute-force,1000,20,4,#CD6D8F,0.7395189593396991,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:19.898144,2017-06-23 22:32:20.764850,#D16C85,0,0.38701629638671875,1000
exact-heuristic,1000,20,4,#CD6D8F,0.7395189593396991,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:20.766795,2017-06-23 22:32:21.239593,#D16C85,0,0.019627094268798828,47
brute-force,1000,20,4,#74B32E,0.7395189593396991,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:21.241479,2017-06-23 22:32:22.109001,#78B82E,0,0.41562485694885254,1000
exact-heuristic,1000,20,4,#74B32E,0.7395189593396991,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:22.116444,2017-06-23 22:32:22.580801,#78B82E,0,0.014768600463867188,36
brute-force,1000,20,4,#06FDA3,0.7395189593396991,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:22.582718,2017-06-23 22:32:23.428447,#03F99D,0,0.3905665874481201,1000
exact-heuristic,1000,20,4,#06FDA3,0.7395189593396991,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:23.430343,2017-06-23 22:32:23.915148,#01EDA5,0,0.008142709732055664,19
brute-force,1000,20,4,#F71976,0.7395189593396991,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:23.917179,2017-06-23 22:32:24.759412,#F5155F,0,0.3883213996887207,1000
exact-heuristic,1000,20,4,#F71976,0.7395189593396991,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:24.761498,2017-06-23 22:32:25.257181,#EC0E80,0,0.01933765411376953,46
brute-force,1000,20,4,#BCB249,0.7395189593396991,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:25.259138,2017-06-23 22:32:26.099541,#ADB241,0,0.3891732692718506,1000
exact-heuristic,1000,20,4,#BCB249,0.7395189593396991,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:26.101234,2017-06-23 22:32:26.600121,#ADB241,0,0.024954795837402344,61
brute-force,1000,50,4,#CD6D8F,0.7395189593396991,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:26.602094,2017-06-23 22:32:27.472278,#D16C85,0,0.3928334712982178,1000
exact-heuristic,1000,50,4,#CD6D8F,0.7395189593396991,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:27.474156,2017-06-23 22:32:27.980625,#C26792,0,0.0085296630859375,20
brute-force,1000,50,4,#74B32E,0.7395189593396991,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:27.982428,2017-06-23 22:32:28.853650,#78B82E,0,0.3905630111694336,1000
exact-heuristic,1000,50,4,#74B32E,0.7395189593396991,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:28.855498,2017-06-23 22:32:29.364065,#78B82E,0,0.009412288665771484,22
brute-force,1000,50,4,#06FDA3,0.7395189593396991,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:29.366105,2017-06-23 22:32:30.230549,#03F99D,0,0.3893911838531494,1000
exact-heuristic,1000,50,4,#06FDA3,0.7395189593396991,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:30.232382,2017-06-23 22:32:30.708397,#01EDA5,0,0.002843141555786133,6
