algorithm,always_use_neighbors,num_episodes,num_labels,num_neighbors,random_seed_index,target_color,trial,random_seed,target_label,target_label_index,color_sequence_type,_hostname,_pwd,_username,_start_time,_end_time,answer,answer_episode,changes,num_fallbacks,runtime,total_episodes
exact-heuristic,True,10000,20,0,5,#608EC6,0,0.8048553004169102,light blue,6,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:02:01.333227,2017-07-24 23:02:06.225024,#5F95C3,5416,"[[0, 20]]",0,0.12835288047790527,301
neighbor-heuristic,True,10000,20,2,5,#608EC6,0,0.8048553004169102,light blue,6,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:02:06.228593,2017-07-24 23:02:11.337449,#5F95C3,5416,"[[0, 20]]",1,0.3201611042022705,754
neighbor-heuristic,False,10000,20,2,5,#608EC6,0,0.8048553004169102,light blue,6,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:02:11.340003,2017-07-24 23:02:16.286631,#5F95C3,5416,"[[0, 20]]",0,0.12781858444213867,301
neighbor-heuristic,True,10000,20,5,5,#608EC6,0,0.8048553004169102,light blue,6,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:02:16.289222,2017-07-24 23:02:21.949844,#5F95C3,5416,"[[0, 20]]",1,0.8963754177093506,1936
neighbor-heuristic,False,10000,20,5,5,#608EC6,0,0.8048553004169102,light blue,6,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:02:21.952103,2017-07-24 23:02:26.875078,#5F95C3,5416,"[[0, 20]]",0,0.12732744216918945,301
neighbor-heuristic,True,10000,20,10,5,#608EC6,0,0.8048553004169102,light blue,6,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:02:26.877325,2017-07-24 23:02:33.889101,#5F95C3,5416,"[[0, 20]]",1,2.1998159885406494,5149
neighbor-heuristic,False,10000,20,10,5,#608EC6,0,0.8048553004169102,light blue,6,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:02:33.891485,2017-07-24 23:02:38.842727,#5F95C3,5416,"[[0, 20]]",0,0.12878990173339844,301
brute-force,True,10000,20,0,5,#757988,0,0.8048553004169102,grey,12,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:02:38.845192,2017-07-24 23:02:47.833963,#757C90,8755,"[[0, 20]]",0,4.243297576904297,10000
exact-heuristic,True,10000,20,0,5,#757988,0,0.8048553004169102,grey,12,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:02:47.836970,2017-07-24 23:02:52.862441,#757C90,8755,"[[0, 20]]",0,0.2511556148529053,586
neighbor-heuristic,True,10000,20,2,5,#757988,0,0.8048553004169102,grey,12,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:02:52.865711,2017-07-24 23:02:58.374722,#757C90,8755,"[[0, 20]]",1,0.7265169620513916,1704
neighbor-heuristic,False,10000,20,2,5,#757988,0,0.8048553004169102,grey,12,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:02:58.377080,2017-07-24 23:03:03.449493,#757C90,8755,"[[0, 20]]",0,0.25127077102661133,586
neighbor-heuristic,True,10000,20,5,5,#757988,0,0.8048553004169102,grey,12,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:03:03.451987,2017-07-24 23:03:09.448831,#757C90,8755,"[[0, 20]]",1,1.1796956062316895,2761
neighbor-heuristic,False,10000,20,5,5,#757988,0,0.8048553004169102,grey,12,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:03:09.451453,2017-07-24 23:03:14.535815,#757C90,8755,"[[0, 20]]",0,0.3218364715576172,586
neighbor-heuristic,True,10000,20,10,5,#757988,0,0.8048553004169102,grey,12,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:03:14.539019,2017-07-24 23:03:21.569141,#757C90,8755,"[[0, 20]]",1,2.257291316986084,5121
neighbor-heuristic,False,10000,20,10,5,#757988,0,0.8048553004169102,grey,12,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:03:21.571379,2017-07-24 23:03:26.607059,#757C90,8755,"[[0, 20]]",0,0.25037693977355957,586
brute-force,True,10000,20,0,5,#46E35F,0,0.8048553004169102,light green,9,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:03:26.609334,2017-07-24 23:03:35.570980,#42DD59,3340,"[[0, 20]]",0,4.168358087539673,10000
exact-heuristic,True,10000,20,0,5,#46E35F,0,0.8048553004169102,light green,9,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:03:35.573955,2017-07-24 23:03:40.543789,#46E270,227,"[[0, 20]]",0,0.193648099899292,452
neighbor-heuristic,True,10000,20,2,5,#46E35F,0,0.8048553004169102,light green,9,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:03:40.547146,2017-07-24 23:03:46.017681,#42DD59,3340,"[[0, 20]]",1,0.68583083152771,1601
neighbor-heuristic,False,10000,20,2,5,#46E35F,0,0.8048553004169102,light green,9,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:03:46.020029,2017-07-24 23:03:51.008409,#46E270,227,"[[0, 20]]",0,0.1928861141204834,452
neighbor-heuristic,True,10000,20,5,5,#46E35F,0,0.8048553004169102,light green,9,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:03:51.010941,2017-07-24 23:03:57.026516,#42DD59,3340,"[[0, 20]]",1,1.2580177783966064,2774
neighbor-heuristic,False,10000,20,5,5,#46E35F,0,0.8048553004169102,light green,9,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:03:57.028936,2017-07-24 23:04:02.000212,#46E270,227,"[[0, 20]]",0,0.19311881065368652,452
neighbor-heuristic,True,10000,20,10,5,#46E35F,0,0.8048553004169102,light green,9,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:04:02.002632,2017-07-24 23:04:09.146279,#42DD59,3340,"[[0, 20]]",1,2.373244047164917,5384
neighbor-heuristic,False,10000,20,10,5,#46E35F,0,0.8048553004169102,light green,9,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:04:09.148691,2017-07-24 23:04:14.130419,#46E270,227,"[[0, 20]]",0,0.1932821273803711,452
brute-force,True,10000,20,0,5,#25AF13,0,0.8048553004169102,green,0,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:04:14.133177,2017-07-24 23:04:23.089974,#24A716,2144,"[[0, 20]]",0,4.174469232559204,10000
exact-heuristic,True,10000,20,0,5,#25AF13,0,0.8048553004169102,green,0,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:04:23.093359,2017-07-24 23:04:28.233193,#24A716,2144,"[[0, 20]]",0,0.3291606903076172,764
neighbor-heuristic,True,10000,20,2,5,#25AF13,0,0.8048553004169102,green,0,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:04:28.236301,2017-07-24 23:04:33.699125,#24A716,2144,"[[0, 20]]",1,0.6712913513183594,1567
neighbor-heuristic,False,10000,20,2,5,#25AF13,0,0.8048553004169102,green,0,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:04:33.701667,2017-07-24 23:04:38.837928,#24A716,2144,"[[0, 20]]",0,0.32930922508239746,764
neighbor-heuristic,True,10000,20,5,5,#25AF13,0,0.8048553004169102,green,0,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:04:38.840182,2017-07-24 23:04:44.705832,#24A716,2144,"[[0, 20]]",1,1.061279535293579,2482
neighbor-heuristic,False,10000,20,5,5,#25AF13,0,0.8048553004169102,green,0,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:04:44.708851,2017-07-24 23:04:49.804215,#24A716,2144,"[[0, 20]]",0,0.3266730308532715,764
neighbor-heuristic,True,10000,20,10,5,#25AF13,0,0.8048553004169102,green,0,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:04:49.806692,2017-07-24 23:04:56.955012,#24A716,2144,"[[0, 20]]",1,2.373598575592041,5384
neighbor-heuristic,False,10000,20,10,5,#25AF13,0,0.8048553004169102,green,0,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:04:56.957519,2017-07-24 23:05:02.045410,#24A716,2144,"[[0, 20]]",0,0.3275339603424072,764
brute-force,True,10000,20,0,5,#057D68,0,0.8048553004169102,teal,7,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:05:02.047913,2017-07-24 23:05:11.025515,#087766,2121,"[[0, 20]]",0,4.157804250717163,10000
exact-heuristic,True,10000,20,0,5,#057D68,0,0.8048553004169102,teal,7,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:05:11.028444,2017-07-24 23:05:16.017079,#048C6A,9041,"[[0, 20]]",0,0.1911623477935791,418
neighbor-heuristic,True,10000,20,2,5,#057D68,0,0.8048553004169102,teal,7,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:05:16.020433,2017-07-24 23:05:21.185797,#048C6A,9041,"[[0, 20]]",1,0.3745756149291992,881
neighbor-heuristic,False,10000,20,2,5,#057D68,0,0.8048553004169102,teal,7,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:05:21.188070,2017-07-24 23:05:26.208111,#048C6A,9041,"[[0, 20]]",0,0.17799043655395508,418
neighbor-heuristic,True,10000,20,5,5,#057D68,0,0.8048553004169102,teal,7,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:05:26.210421,2017-07-24 23:05:31.844656,#0A8565,4459,"[[0, 20]]",1,0.8922362327575684,2105
neighbor-heuristic,False,10000,20,5,5,#057D68,0,0.8048553004169102,teal,7,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:05:31.847253,2017-07-24 23:05:36.838216,#048C6A,9041,"[[0, 20]]",0,0.17879557609558105,418
neighbor-heuristic,True,10000,20,10,5,#057D68,0,0.8048553004169102,teal,7,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:05:36.840821,2017-07-24 23:05:43.917598,#087766,2121,"[[0, 20]]",1,2.2620644569396973,5309
neighbor-heuristic,False,10000,20,10,5,#057D68,0,0.8048553004169102,teal,7,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:05:43.920235,2017-07-24 23:05:48.898307,#048C6A,9041,"[[0, 20]]",0,0.17836904525756836,418
brute-force,True,10000,50,0,5,#CD6D8F,0,0.8048553004169102,mauve,25,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:05:48.900894,2017-07-24 23:05:58.105480,#C46C8B,8748,"[[0, 50]]",0,4.1615684032440186,10000
exact-heuristic,True,10000,50,0,5,#CD6D8F,0,0.8048553004169102,mauve,25,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:05:58.108909,2017-07-24 23:06:03.235864,#C46C8B,8748,"[[0, 50]]",0,0.07899355888366699,186
neighbor-heuristic,True,10000,50,2,5,#CD6D8F,0,0.8048553004169102,mauve,25,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:06:03.239410,2017-07-24 23:06:08.497798,#C46C8B,8748,"[[0, 50]]",1,0.18775391578674316,441
neighbor-heuristic,False,10000,50,2,5,#CD6D8F,0,0.8048553004169102,mauve,25,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:06:08.500513,2017-07-24 23:06:13.599267,#C46C8B,8748,"[[0, 50]]",0,0.07878828048706055,186
neighbor-heuristic,True,10000,50,5,5,#CD6D8F,0,0.8048553004169102,mauve,25,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:06:13.602135,2017-07-24 23:06:19.090010,#C46C8B,8748,"[[0, 50]]",1,0.4192233085632324,988
neighbor-heuristic,False,10000,50,5,5,#CD6D8F,0,0.8048553004169102,mauve,25,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:06:19.093547,2017-07-24 23:06:24.266245,#C46C8B,8748,"[[0, 50]]",0,0.07884430885314941,186
neighbor-heuristic,True,10000,50,10,5,#CD6D8F,0,0.8048553004169102,mauve,25,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:06:24.268880,2017-07-24 23:06:30.066709,#C46C8B,8748,"[[0, 50]]",1,0.7535526752471924,1781
neighbor-heuristic,False,10000,50,10,5,#CD6D8F,0,0.8048553004169102,mauve,25,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:06:30.069327,2017-07-24 23:06:35.194443,#C46C8B,8748,"[[0, 50]]",0,0.0793921947479248,186
brute-force,True,10000,50,0,5,#74B32E,0,0.8048553004169102,olive green,41,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:06:35.197232,2017-07-24 23:06:44.436036,#72B830,6851,"[[0, 50]]",0,4.156315803527832,10000
exact-heuristic,True,10000,50,0,5,#74B32E,0,0.8048553004169102,olive green,41,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:06:44.439075,2017-07-24 23:06:49.531803,#72B830,6851,"[[0, 50]]",0,0.06495046615600586,154
neighbor-heuristic,True,10000,50,2,5,#74B32E,0,0.8048553004169102,olive green,41,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:06:49.534866,2017-07-24 23:06:54.846077,#72B830,6851,"[[0, 50]]",1,0.24453234672546387,574
neighbor-heuristic,False,10000,50,2,5,#74B32E,0,0.8048553004169102,olive green,41,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:06:54.848557,2017-07-24 23:06:59.935681,#72B830,6851,"[[0, 50]]",0,0.0653374195098877,154
neighbor-heuristic,True,10000,50,5,5,#74B32E,0,0.8048553004169102,olive green,41,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:06:59.938253,2017-07-24 23:07:05.471370,#72B830,6851,"[[0, 50]]",1,0.4756653308868408,1119
neighbor-heuristic,False,10000,50,5,5,#74B32E,0,0.8048553004169102,olive green,41,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:07:05.473889,2017-07-24 23:07:10.635028,#72B830,6851,"[[0, 50]]",0,0.06548857688903809,154
neighbor-heuristic,True,10000,50,10,5,#74B32E,0,0.8048553004169102,olive green,41,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:07:10.637553,2017-07-24 23:07:16.549361,#72B830,6851,"[[0, 50]]",1,0.8744585514068604,1904
neighbor-heuristic,False,10000,50,10,5,#74B32E,0,0.8048553004169102,olive green,41,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:07:16.551874,2017-07-24 23:07:21.654608,#72B830,6851,"[[0, 50]]",0,0.0655815601348877,154
brute-force,True,10000,50,0,5,#06FDA3,0,0.8048553004169102,turquoise,17,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:07:21.657206,2017-07-24 23:07:30.871587,#05FD9E,4310,"[[0, 50]]",0,4.158056259155273,10000
exact-heuristic,True,10000,50,0,5,#06FDA3,0,0.8048553004169102,turquoise,17,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:07:30.874704,2017-07-24 23:07:35.984231,#0CF8A6,9166,"[[0, 50]]",0,0.051651954650878906,121
neighbor-heuristic,True,10000,50,2,5,#06FDA3,0,0.8048553004169102,turquoise,17,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:07:35.987596,2017-07-24 23:07:41.197185,#05FD9E,4310,"[[0, 50]]",1,0.1418132781982422,336
neighbor-heuristic,False,10000,50,2,5,#06FDA3,0,0.8048553004169102,turquoise,17,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:07:41.200008,2017-07-24 23:07:46.283546,#0CF8A6,9166,"[[0, 50]]",0,0.05136680603027344,121
neighbor-heuristic,True,10000,50,5,5,#06FDA3,0,0.8048553004169102,turquoise,17,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:07:46.286315,2017-07-24 23:07:51.727734,#05FD9E,4310,"[[0, 50]]",1,0.4177055358886719,989
neighbor-heuristic,False,10000,50,5,5,#06FDA3,0,0.8048553004169102,turquoise,17,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:07:51.730041,2017-07-24 23:07:56.845654,#0CF8A6,9166,"[[0, 50]]",0,0.051621437072753906,121
neighbor-heuristic,True,10000,50,10,5,#06FDA3,0,0.8048553004169102,turquoise,17,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:07:56.848304,2017-07-24 23:08:02.896997,#05FD9E,4310,"[[0, 50]]",1,0.9683351516723633,2286
neighbor-heuristic,False,10000,50,10,5,#06FDA3,0,0.8048553004169102,turquoise,17,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:08:02.899418,2017-07-24 23:08:08.001393,#0CF8A6,9166,"[[0, 50]]",0,0.05115818977355957,121
brute-force,True,10000,50,0,5,#F71976,0,0.8048553004169102,hot pink,35,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:08:08.004194,2017-07-24 23:08:17.218385,#F51B6D,2928,"[[0, 50]]",0,4.158254623413086,10000
exact-heuristic,True,10000,50,0,5,#F71976,0,0.8048553004169102,hot pink,35,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:08:17.221673,2017-07-24 23:08:22.323250,#F51B6D,2928,"[[0, 50]]",0,0.0835263729095459,196
neighbor-heuristic,True,10000,50,2,5,#F71976,0,0.8048553004169102,hot pink,35,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:08:22.327237,2017-07-24 23:08:27.576590,#F51B6D,2928,"[[0, 50]]",1,0.1933591365814209,456
neighbor-heuristic,False,10000,50,2,5,#F71976,0,0.8048553004169102,hot pink,35,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:08:27.579169,2017-07-24 23:08:32.745498,#F51B6D,2928,"[[0, 50]]",0,0.08351945877075195,196
neighbor-heuristic,True,10000,50,5,5,#F71976,0,0.8048553004169102,hot pink,35,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:08:32.748024,2017-07-24 23:08:38.222277,#F51B6D,2928,"[[0, 50]]",1,0.44371461868286133,1052
neighbor-heuristic,False,10000,50,5,5,#F71976,0,0.8048553004169102,hot pink,35,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:08:38.224581,2017-07-24 23:08:43.375385,#F51B6D,2928,"[[0, 50]]",0,0.08384275436401367,196
neighbor-heuristic,True,10000,50,10,5,#F71976,0,0.8048553004169102,hot pink,35,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:08:43.377589,2017-07-24 23:08:49.319939,#F51B6D,2928,"[[0, 50]]",1,0.862354040145874,2036
neighbor-heuristic,False,10000,50,10,5,#F71976,0,0.8048553004169102,hot pink,35,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:08:49.322219,2017-07-24 23:08:54.431844,#F51B6D,2928,"[[0, 50]]",0,0.08335590362548828,196
brute-force,True,10000,50,0,5,#BCB249,0,0.8048553004169102,tan,20,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:08:54.434505,2017-07-24 23:09:03.691367,#BBAD4A,6569,"[[0, 50]]",0,4.241470575332642,10000
exact-heuristic,True,10000,50,0,5,#BCB249,0,0.8048553004169102,tan,20,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:09:03.704900,2017-07-24 23:09:08.836521,#BBAD4A,6569,"[[0, 50]]",0,0.0646822452545166,151
neighbor-heuristic,True,10000,50,2,5,#BCB249,0,0.8048553004169102,tan,20,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:09:08.839886,2017-07-24 23:09:14.190275,#BBAD4A,6569,"[[0, 50]]",1,0.31944966316223145,752
neighbor-heuristic,False,10000,50,2,5,#BCB249,0,0.8048553004169102,tan,20,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:09:14.193176,2017-07-24 23:09:19.331426,#BBAD4A,6569,"[[0, 50]]",0,0.06374120712280273,151
neighbor-heuristic,True,10000,50,5,5,#BCB249,0,0.8048553004169102,tan,20,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:09:19.334221,2017-07-24 23:09:25.000705,#BBAD4A,6569,"[[0, 50]]",1,0.6381449699401855,1334
neighbor-heuristic,False,10000,50,5,5,#BCB249,0,0.8048553004169102,tan,20,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:09:25.003286,2017-07-24 23:09:30.072631,#BBAD4A,6569,"[[0, 50]]",0,0.06409025192260742,151
neighbor-heuristic,True,10000,50,10,5,#BCB249,0,0.8048553004169102,tan,20,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:09:30.074938,2017-07-24 23:09:36.087652,#BBAD4A,6569,"[[0, 50]]",1,0.9384281635284424,2212
neighbor-heuristic,False,10000,50,10,5,#BCB249,0,0.8048553004169102,tan,20,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:09:36.090237,2017-07-24 23:09:41.236971,#BBAD4A,6569,"[[0, 50]]",0,0.06443619728088379,151
brute-force,True,10000,50,0,5,#608EC6,0,0.8048553004169102,periwinkle,47,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:09:41.239473,2017-07-24 23:09:50.466781,#5F95C3,5416,"[[0, 50]]",0,4.227479457855225,10000
exact-heuristic,True,10000,50,0,5,#608EC6,0,0.8048553004169102,periwinkle,47,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:09:50.470041,2017-07-24 23:09:55.571053,#5F8CBE,9416,"[[0, 50]]",0,0.0873420238494873,205
neighbor-heuristic,True,10000,50,2,5,#608EC6,0,0.8048553004169102,periwinkle,47,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:09:55.574386,2017-07-24 23:10:00.850045,#5F8CBE,9416,"[[0, 50]]",1,0.22693157196044922,536
neighbor-heuristic,False,10000,50,2,5,#608EC6,0,0.8048553004169102,periwinkle,47,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:10:00.852670,2017-07-24 23:10:06.019594,#5F8CBE,9416,"[[0, 50]]",0,0.08758211135864258,205
neighbor-heuristic,True,10000,50,5,5,#608EC6,0,0.8048553004169102,periwinkle,47,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:10:06.022048,2017-07-24 23:10:11.511566,#5F8CBE,9416,"[[0, 50]]",1,0.45700860023498535,1084
neighbor-heuristic,False,10000,50,5,5,#608EC6,0,0.8048553004169102,periwinkle,47,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:10:11.514035,2017-07-24 23:10:16.656862,#5F8CBE,9416,"[[0, 50]]",0,0.08755803108215332,205
neighbor-heuristic,True,10000,50,10,5,#608EC6,0,0.8048553004169102,periwinkle,47,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:10:16.659271,2017-07-24 23:10:22.621911,#5F8CBE,9416,"[[0, 50]]",1,0.8852665424346924,2092
neighbor-heuristic,False,10000,50,10,5,#608EC6,0,0.8048553004169102,periwinkle,47,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:10:22.624307,2017-07-24 23:10:27.733705,#5F8CBE,9416,"[[0, 50]]",0,0.08691906929016113,205
brute-force,True,10000,50,0,5,#757988,0,0.8048553004169102,gray,27,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 23:10:27.736574,2017-07-24 23:10:37.002750,#757C90,8755,"[[0, 50]]",0,4.2501561641693115,10000
